@relation m3
@attribute x numeric
@attribute y numeric
@data
0.00385620072484016,3.81536016310565
0.00554985413327813,0.219853724120185
0.00588478334248066,3.21942130522802
0.0159052389208227,0.502805310534313
0.0205389170441777,3.87013931502588
0.0235254738945514,3.30366376391612
0.0441013197414577,0.312786540249363
0.0541345269884914,3.10156634985469
0.054239240474999,0.979515248676762
0.0551562027540058,0.259837720543146
0.0557277733460069,0.742139422334731
0.061166109284386,3.86913915188052
0.0648060750681907,0.385592028964311
0.0684277035761625,0.630610305350274
0.0736402885522693,0.199383102357388
0.0748349786736071,3.35547721548937
0.0762014326173812,3.86205247347243
0.079622084274888,0.0146986318286508
0.0900499881245196,3.24802617565729
0.0924765134695917,3.23690839181654
0.0936747500672936,0.702405424090102
0.0956156135071069,3.12862235936336
0.0972968933638185,0.360187330748886
0.0990739651024342,0.0681699535343796
0.111596365692094,0.0925176488235593
0.117265260312706,0.858201855560765
0.120312369661406,0.0922374157235026
0.124326722230762,0.907769258366898
0.12501654936932,0.798340337583795
0.126621742267162,0.666300441371277
0.134217562386766,0.143640090478584
0.14711389108561,3.71907639526762
0.156320875743404,3.89619120955467
0.156862444942817,0.0521302223205566
0.162872344721109,3.44555596634746
0.16298770159483,0.561283711111173
0.163169452454895,0.948218316072598
0.168038136325777,0.405265860259533
0.175524746300653,3.75749904662371
0.17598689859733,3.10980746545829
0.179021861404181,3.04451819229871
0.189457180676982,0.735704228049144
0.194341417169198,3.40227669291198
0.199866850161925,3.00383337610401
0.200806896900758,3.17693939781748
0.20098029403016,3.15002375701442
0.212167680962011,0.294381573796272
0.212588025024161,0.447456211550161
0.21261142892763,3.38508231588639
0.213962068082765,0.0577730790246278
0.214104396523908,0.888193445280194
0.215051835402846,0.260817703790963
0.23088813200593,0.628585679223761
0.233264663023874,3.13392502977513
0.234487717738375,3.23884475324303
0.235802049050108,0.0399410731624812
0.24021962005645,0.507570756599307
0.248802779242396,3.56040573935024
0.256544234231114,0.64635763107799
0.275847634999081,0.172526166774333
0.276144324569032,3.84091267292388
0.278638938674703,3.01875385153107
0.280755210900679,0.970141541678458
0.281484311213717,0.850236112019047
0.29479105793871,0.288812043145299
0.295099605573341,0.799968915292993
0.295311434892938,0.351163198007271
0.29763382836245,3.53626120602712
0.29859571880661,3.29745519068092
0.303649259964004,3.95314705558121
0.3051479421556,3.15721890772693
0.305478493450209,0.653696307446808
0.321110310032964,0.80822943104431
0.331758364336565,3.01426799828187
0.342824979452416,3.92549599264748
0.345282749971375,0.475616550305858
0.348177580162883,0.0818826532922685
0.348358975024894,3.75490834284574
0.3614992427174,0.691175510408357
0.363323747413233,0.31483139260672
0.371547048678622,0.946230550762266
0.372536257375032,3.96572635392658
0.379136956995353,0.756225733552128
0.38058861461468,3.95975876157172
0.380622554803267,0.873566678958014
0.381881117122248,3.03779339022003
0.383566580712795,3.62739143474028
0.391419547144324,3.33503166469745
0.396208326332271,0.599257247056812
0.399062088923529,3.8156806982588
0.406020431779325,3.88727899640799
0.417444694088772,3.27171567245387
0.418668443337083,0.476866126758978
0.419123910134658,3.9419298900757
0.422112980624661,0.0717672544997185
0.428926917957142,0.157391229178756
0.434117665980011,3.30161936022341
0.438059727428481,3.14024393470027
0.438261589268222,0.127199369715527
0.438865926116705,3.53170813713223
0.457252332009375,0.806789506459609
0.459950938355178,0.630020341370255
0.460357778239995,0.516252003144473
0.476976869395003,0.573770524468273
0.489573809085414,0.800521675264463
0.491959846578538,3.94327223184519
0.510309977922589,3.18526250543073
0.515943903941661,3.34871477936395
0.518456755205989,3.4134195658844
0.519720473326743,0.0364819767419249
0.520319972420111,0.499434934696183
0.521522169699892,3.17408570740372
0.525281903566793,0.75457117613405
0.527608109870926,3.59827271010727
0.53446174506098,3.49494535848498
0.538695842260495,3.18455103831366
0.547071702312678,3.12713653291576
0.550456908531487,3.75243907235563
0.562211893033236,0.273699353216216
0.5679037834052,3.79132000310346
0.568247970193624,3.27984153502621
0.579344811616465,3.12286691064946
0.580880856374279,0.0803033991251141
0.587383876089007,3.82725371862762
0.594796724850312,0.361392210703343
0.599617151077837,3.24933101609349
0.600190662313253,3.92537604854442
0.606180545641109,3.34534354158677
0.606643701903522,0.686154618160799
0.620674355654046,0.833455985644832
0.623723654309288,0.937026270665228
0.627248193370178,3.65743203507736
0.627268895506859,3.82134061050601
0.627731884131208,3.29828283702955
0.635455832350999,3.55428204871714
0.636925748316571,3.38271164009348
0.636984532466158,0.150341337779537
0.638281394960359,0.695767060853541
0.63917329441756,0.736285970313475
0.639837214490399,3.69399545108899
0.640905092936009,3.06668510823511
0.645968861179426,3.08007706911303
0.647178618935868,3.16088250861503
0.649050855543464,0.336025563534349
0.650125258602202,3.63715252070688
0.663885669317096,3.54240163252689
0.664804449304938,3.38975011254661
0.686708840541542,0.73016344755888
0.689540257677436,0.515790569595993
0.702771050389856,0.420968285761774
0.715195984346792,0.8829629807733
0.716759345959872,0.991493291221559
0.720931716728956,3.6443437805865
0.72876532166265,0.417336523067206
0.729441798757762,3.77299473434687
0.754999572876841,0.314127646386623
0.757326690945774,3.55774850677699
0.761140382383019,3.83340039732866
0.770411592675373,3.38728703232482
0.774883286328986,0.789726733462885
0.77849912433885,0.141484403749928
0.788003978319466,3.73501102509908
0.794307337608188,3.98473480320536
0.802034795749933,0.0584615957923234
0.80422992981039,0.397517722798511
0.807929513743147,3.14193724025972
0.824219946516678,0.166843416867778
0.827540160156786,0.9856976645533
0.837419730843976,0.986308596795425
0.85184959648177,0.980237076757476
0.854940447257832,3.65949255297892
0.856728891609237,0.385574225569144
0.860104936407879,0.34811375872232
0.861485222121701,3.93231446132995
0.862464133184403,3.94782634242438
0.863741213455796,3.25858723558486
0.864877492655069,3.93400218477473
0.867880530655384,3.11558529129252
0.873073078459129,3.08867560257204
0.873880916507915,0.289963323157281
0.874089764198288,3.92816066159867
0.882589146960527,3.26056067901663
0.891693318961188,3.08646804396994
0.892834238242358,0.177908263867721
0.900411767419428,0.948535532923415
0.902207434875891,3.76846669614315
0.905945602804422,3.42099249409512
0.911961350589991,0.880161074688658
0.919048812706023,0.810049660503864
0.920359658077359,0.732836994109675
0.949885418638587,0.435908634448424
0.952126926742494,3.37381988181733
0.952476100064814,3.80748587963171
0.955892586847767,3.18139965250157
0.966938408091664,0.876515123294666
0.970047051319852,0.69378285901621
0.976453728275374,0.870437479345128
0.984730939613655,3.53061227034777
0.99735976732336,3.22719061258249
0.998587232315913,0.714896182529628
3.00666206330061,0.21265445323661
3.0094077764079,3.72305610310286
3.01680877944455,0.477684380020946
3.01854789583012,3.2578182881698
3.01956069399603,3.82591442740522
3.02021546312608,0.956680840114132
3.02414253470488,3.50578164425679
3.02860726159997,3.62386328494176
3.02902940078638,3.14397732517682
3.03748254524544,3.02575522521511
3.03982836380601,0.044932768214494
3.0445191313047,3.3466138469521
3.04520989092998,3.13729291851632
3.05313536641188,0.614452518522739
3.05330096371472,3.26202210690826
3.05977167072706,0.633315954357386
3.06612190534361,0.73437623702921
3.06619034707546,3.08300227788277
3.0728800308425,3.65060482081026
3.07955938577652,3.18946823338047
3.08068972663023,0.924900128040463
3.08316314336844,0.148029744392261
3.08355019171722,3.63343410426751
3.08493394521065,0.474623323651031
3.09290841431357,3.290935206227
3.0944955679588,3.76388043141924
3.09799450472929,0.0506208832375705
3.10294239409268,3.94219517614692
3.10429306211881,0.969729931326583
3.11570163676515,0.894665715051815
3.11666701594368,0.871364660095423
3.12404130212963,0.541169635020196
3.12836273247376,3.76246719621122
3.14345973148011,0.425209066597745
3.14590906351805,0.366999958176166
3.14871921250597,0.562083253869787
3.15567578398623,3.18710771296173
3.16181040531956,3.67251092055812
3.16411906364374,3.46840675571002
3.16453394223936,0.869896897813305
3.16694643162191,0.882163398433477
3.18212978728116,0.803202740848064
3.18581725470722,3.58566268510185
3.18824091833085,3.39112032297999
3.19414318888448,0.724909307667986
3.1943420926109,0.830652424367145
3.20821888232604,3.25688506523147
3.21474633179605,3.64129711524583
3.21713136811741,0.0708237511571497
3.22045496362261,3.82933222176507
3.22236340492964,0.184732670197263
3.22661478212103,0.862521377624944
3.23074405151419,3.6747551090084
3.23216400109231,0.753908625571057
3.23363906913437,0.0543147060088813
3.23689058469608,0.660024672746658
3.2395818978548,0.31077969330363
3.23974758619443,0.496725047938526
3.24255213933066,3.06145892571658
3.24898673477583,3.50462831370533
3.2595364486333,3.61884224135429
3.26645360141993,0.899703336879611
3.28082006168552,0.869483282323927
3.30280530033633,3.88262632489204
3.30437551368959,0.872553511057049
3.31022981461138,0.0866960256826133
3.31031669001095,0.873851948650554
3.31268396251835,3.45260070264339
3.32357130758464,0.176388223189861
3.32425187365152,3.3320183637552
3.32591125089675,3.71789875091054
3.33107018074952,3.96257786196657
3.33193280547857,3.01995809050277
3.35108637157828,3.9321520763915
3.35393438045867,0.0954411120619625
3.35644394741394,0.0428351555019617
3.35922816349193,3.76041402155533
3.36889196443371,3.02938751154579
3.37582232546993,3.20568324625492
3.38303088280372,0.618425546679646
3.38477929029614,3.15469411946833
3.38598657841794,3.22888583457097
3.38891688641161,3.72362441569567
3.40093604219146,3.9438981495332
3.40261476463638,0.259484250564128
3.40355521300808,3.21004501753487
3.41103017237037,0.0237997150979936
3.42570047499612,3.75465990742669
3.42637482797727,3.81791052711196
3.43200744432397,0.746637527365237
3.4335325837601,0.234816529788077
3.43387687881477,3.00266358628869
3.43991809268482,3.12043720693327
3.44583933101967,3.75419478793629
3.45376011938788,3.26887513161637
3.45633696322329,3.60597413592041
3.45988781377673,3.93545664008707
3.4599827863276,3.94237322313711
3.46266678045504,3.53664283920079
3.46682699210942,3.4423032423947
3.47168991947547,3.83416618034244
3.47627978771925,0.472897116094828
3.47798342490569,3.56735859136097
3.49515869980678,3.74147972930223
3.49780252506025,0.956226600101218
3.52427466074005,0.7956695004832
3.52696610731073,3.93387782201171
3.53765457891859,3.4270385960117
3.53945552697405,0.0330191517714411
3.54032208863646,3.853167823283
3.54272322054021,3.05211869277991
3.54474875726737,3.55197796411812
3.55564025370404,0.104092010064051
3.55933560919948,3.55536833661608
3.56998329190537,0.288729410152882
3.57521570427343,0.182202556403354
3.57625424978323,0.487474750028923
3.5800543979276,0.829091161489487
3.58057379047386,0.99769371165894
3.58386794128455,0.810700919711962
3.58415944455191,3.15651663998142
3.58451514225453,0.72048079315573
3.59440413769335,0.0572027766611427
3.5969263848383,0.918922845972702
3.6024435039144,3.76338830264285
3.60251225042157,3.44650838826783
3.60439157485962,3.41176445665769
3.62010800978169,0.969768324866891
3.62068660533987,3.54807092482224
3.62426044070162,0.874702958622947
3.63827983941883,0.19167360290885
3.6498677409254,0.773595217149705
3.65327418525703,0.177384500158951
3.66493251780048,0.244026950094849
3.67536834883504,0.782298650592566
3.67587214987725,0.667974372860044
3.67731207516044,0.09141800343059
3.67796810064465,3.23235362558626
3.67957921652123,0.600460025249049
3.68250845419243,0.132750015705824
3.6853113847319,3.95886585954577
3.7018765937537,0.555636039702222
3.70689570205286,0.949763897340745
3.7186842977535,0.222591916099191
3.73811462521553,0.476112856063992
3.73847434273921,3.22838179324754
3.74166479078121,3.79776237020269
3.74236766272224,3.38691760227084
3.74422722659074,0.0985640187282115
3.74625210952945,0.323383901268244
3.75310006528161,0.615591549081728
3.75970631884411,3.7608864849899
3.77055491087958,3.705119286431
3.77259878953919,3.79548729816452
3.77508252114058,3.4483698066324
3.77527236728929,3.2031296545174
3.80594061105512,3.83065936528146
3.80615276028402,0.562439573463053
3.80937219201587,3.13736618449911
3.8141247164458,3.64554099715315
3.82898497278802,3.58562133810483
3.83120616618544,0.0182939395308495
3.83658002526499,0.738993648672476
3.84058155375533,3.80713764787652
3.84467468620278,0.558245070045814
3.84776956867427,0.0436700463760644
3.85147571796551,3.3223394532688
3.85502847633325,0.412162990076467
3.85968190338463,0.204896692652255
3.86021682922728,0.910596010740846
3.86949062743224,0.718003306537867
3.87364957132377,0.759898692602292
3.87515660282224,0.59594462858513
3.88064852869138,0.956869851099327
3.89169524237514,0.377033735159785
3.89625975978561,0.342970305588096
3.91259726462886,3.38850275217555
3.91288023348898,0.0685591020155698
3.91294963029213,0.507862932980061
3.91895790747367,3.38614894635975
3.92342963465489,3.10761899594218
3.92488063429482,3.53064514463767
3.93348820297979,3.46550096385181
3.93349968176335,3.10235635749996
3.93462156993337,0.62499174894765
3.93752944003791,3.83276606397703
3.94349723146297,3.13084592670202
3.94994465587661,3.18200728786178
3.95711162616499,0.256345713278279
3.96806514193304,0.978895755950361
3.97066627372988,0.506381607381627
3.97211816790514,3.99690923350863
3.97441164287739,3.76856442471035
3.97444316605106,3.71032339520752
3.97748539387248,0.711433268385008
3.98027728032321,3.50557418027893
3.98195242485963,0.273335631238297
3.99409341206774,3.21722852997482
3.99695666320622,0.42437029373832
3.99886710057035,0.350941604934633
